SMILES,MMP8
CCC[C@@H](N)c1cc(c2ccccc2C2CC2)no1,0.009298892
O[C@@H]1CN[C@H](c2ccccc2C2CC2)C1,0.06823149
O[C@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.06823149
O[C@H]1CN[C@H](c2ccccc2C2CC2)C1,0.06823149
O[C@@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.06823149
CC1(C#N)CN(Cc2ccccc2C2CC2)C1,0.09329358
NC1=NC[C@@H](c2ccccc2C2CC2)N1,0.05547862
NC1=NC[C@H](c2ccccc2C2CC2)N1,0.05547862
NC1=NC[C@@H](c2ccccc2C2CC2)O1,0.046105936
NC1=NC[C@H](c2ccccc2C2CC2)O1,0.046105936
CC(C)(C)n1cnc(c2ccccc2C2CC2)c1N,0.00643206
N#C[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.12625955
N#C[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.12625955
N#C[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.12625955
N#C[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.12625955
CN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.10548711
CN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.10548711
CC1([C@@H](NN)c2ccccc2C2CCC2)CC1,0.098616
CC1([C@H](NN)c2ccccc2C2CCC2)CC1,0.098616
CC1(C)NCC[C@H]1c1ccccc1C1CC1,0.08430024
CC1(C)NCC[C@@H]1c1ccccc1C1CC1,0.08430024
C[C@@]1(N)CNC[C@H]1c1ccccc1C1CC1,0.05259638
C[C@@]1(N)CNC[C@@H]1c1ccccc1C1CC1,0.05259638
CC1(C)C[C@H]1[C@H](N)c1ccccc1C1CCC1,0.06625853
CC1(C)C[C@@H]1[C@@H](N)c1ccccc1C1CCC1,0.06625853
CC1(C)C[C@H]1[C@@H](N)c1ccccc1C1CCC1,0.06625853
C[C@]1(N)CNC[C@H]1c1ccccc1C1CC1,0.05259638
C[C@]1(N)CNC[C@@H]1c1ccccc1C1CC1,0.05259638
CC1(C)C[C@@H]1[C@H](N)c1ccccc1C1CCC1,0.06625853
Cn1c(N)c(c2ccccc2C2CC2)nc1C(C)(C)C,0.019435562
CCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.018111767
CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.048110798
CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.048110798
C[C@@H]1C[C@@H]1[C@H](N)c1ccccc1C1CCC1,0.04397975
C[C@@H]1C[C@H]1[C@H](N)c1ccccc1C1CCC1,0.04397975
CC[C@@H]1CCN[C@H]1c1ccccc1C1CC1,0.12521029
CC[C@@H]1CCN[C@@H]1c1ccccc1C1CC1,0.12521029
CC[C@H]1CCN[C@@H]1c1ccccc1C1CC1,0.12521029
CC[C@H]1CCN[C@H]1c1ccccc1C1CC1,0.12521029
C[C@@H]1C[C@H]1[C@H](O)c1ccccc1C1CCC1,0.04914545
C[C@@H]1C[C@@H]1[C@H](O)c1ccccc1C1CCC1,0.04914545
C[C@@H]1C[C@H]1[C@H](NN)c1ccccc1C1CCC1,0.056272242
C[C@@H]1C[C@H]1[C@@H](NN)c1ccccc1C1CCC1,0.056272242
C[C@@H]1C[C@@H]1[C@@H](NN)c1ccccc1C1CCC1,0.056272242
C[C@@H]1C[C@@H]1[C@H](NN)c1ccccc1C1CCC1,0.056272242
CCc1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.02264447
CCCCn1c(C)nc(c2ccccc2C2CC2)c1N,0.017729148
CC[C@@H]1N[C@H](C)C[C@H]1c1ccccc1C1CC1,0.028632564
CC(C)(C)c1nc(c2ccccc2C2CC2)c(N)n1N,0.036457885
CC(C)c1onc(c2ccccc2C2CC2)c1C(=O)O,0.015427391
Cc1nc(c2ccccc2C2CC2)c(N)n1CC(C)C,0.02710792
OC[C@@H]1CC(=NO1)c1ccccc1C1CC1,0.05779963
OC[C@H]1CC(=NO1)c1ccccc1C1CC1,0.05779963
NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.091545574
NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.091545574
NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.091545574
NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.091545574
CCCc1onc(c2ccccc2C2CC2)c1C(=O)O,0.022095613
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.009212725
Cc1nc(c2ccccc2C2CC2)c(N)n1C(C)(C)C,0.011561964
CN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.021287045
CN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.021287045
CCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.012040205
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.013481047
CCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.039721586
CCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.039721586
COCCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.044451997
COCCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.044451997
CC(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.07447388
CC(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.07447388
CC1(C)C([C@@H](N)c2ccccc2C2CCC2)C1(C)C,0.101935305
CC1(C)C([C@H](N)c2ccccc2C2CCC2)C1(C)C,0.101935305
C=CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.014036162
CC[C@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.04987409
CC[C@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.04987409
CC[C@@H](C)N1C(=NC[C@H]1c1ccccc1C1CC1)N,0.04987409
CC[C@@H](C)N1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.04987409
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@@H]1C,0.13313404
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.13313404
CCCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@@H]1C,0.13313404
CCCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.13313404
C[C@@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.10612632
C[C@H]1CN[C@@H](c2ccccc2C2CC2)C1,0.10612632
C[C@@H]1CN[C@H](c2ccccc2C2CC2)C1,0.10612632
C[C@H]1CN[C@H](c2ccccc2C2CC2)C1,0.10612632
CCCN[C@@H](c1ccccc1C1CCC1)C1(C)CC1,0.1936221
CCCN[C@H](c1ccccc1C1CCC1)C1(C)CC1,0.1936221
NS(=O)(=O)c1c(C(F)(F)F)ccc(C2CC2)c1c1nn[nH]n1,0.011095283
CC(C)Cc1onc(c2ccccc2C2CC2)c1C(=O)O,0.058564954
CCOc1cc(C=O)cc(C2CC2)c1C1CCCC1,0.017442362
C[C@@]1(C(=O)N)C[N@H+](Cc2ccccc2C2CC2)C1,0.36091092
CC(C)CN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.048900455
CC(C)CN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.048900455
CC(C)N1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.03163267
CC(C)N1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.03163267
CC(C)N1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.03163267
CC(C)N1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.03163267
CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.01830851
CCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.019324193
CCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.019324193
CCCCn1c(N)c(c2ccccc2C2CC2)nc1CC,0.01348032
C=CCn1c(N)c(c2ccccc2C2CC2)nc1C(C)C,0.01710652
CCN[C@H](c1ccccc1C1CCC1)[C@H]1C[C@H]1C,0.08871387
CCN[C@H](c1ccccc1C1CCC1)[C@@H]1C[C@H]1C,0.08871387
CCCN1CC[C@H](CN)[C@@H]1c1ccccc1C1CC1,0.021682125
CCCN1CC[C@@H](CN)[C@H]1c1ccccc1C1CC1,0.021682125
CCCN1CC[C@H](CN)[C@H]1c1ccccc1C1CC1,0.021682125
CCCN1CC[C@@H](CN)[C@@H]1c1ccccc1C1CC1,0.021682125
NN[C@@H](c1ccccc1C1CCC1)C1CC1,0.08593423
NN[C@H](c1ccccc1C1CCC1)C1CC1,0.08593423
CC(C)CN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.09218056
CC(C)CN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.09218056
CC(C)CN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.09218056
CC(C)CN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.09218056
CCOc1cc(C2CCC2)c(C2CC2)cc1CO,0.056447227
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1CO,0.16540278
C#CCn1c(N)c(c2ccccc2C2CC2)nc1CCC,0.009593786
CN(C)CCN1C(=NC[C@@H]1c1ccccc1C1CC1)N,0.043748315
CN(C)CCN1C(=NC[C@H]1c1ccccc1C1CC1)N,0.043748315
CCOc1cc(C=O)cc(C2CC2)c1C1CCC1,0.015925646
CC1(OCC(=O)O)CN(Cc2ccccc2C2CC2)C1,0.27354482
CC(C)Oc1cc(C2CCC2)c(C2CC2)cc1C=O,0.044158075
CCCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.05197611
CCCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.05197611
CCCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.05197611
CCCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.05197611
CCCc1nc(c2ccccc2C2CC2)c(N)n1CC,0.018853908
CCOc1cc(C2CCC2)c(C2CC2)cc1C=O,0.020661382
CC(C)Oc1cc(C2CCCC2)c(C2CC2)cc1C=O,0.04823174
CCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.015142671
CCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.015142671
CCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.015142671
CCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.015142671
CC(C)(C)N1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.02484396
CC(C)(C)N1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.02484396
CC(C)(C)N1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.02484396
CC(C)(C)N1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.02484396
CCN1CC[C@@H](CNC)[C@H]1c1ccccc1C1CC1,0.046480216
CCN1CC[C@H](CNC)[C@@H]1c1ccccc1C1CC1,0.046480216
CCN1CC[C@H](CNC)[C@H]1c1ccccc1C1CC1,0.046480216
CCN1CC[C@@H](CNC)[C@@H]1c1ccccc1C1CC1,0.046480216
CN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.21220502
CN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.21220502
CC(C)c1nc(c2ccccc2C2CC2)c(N)n1C(C)C,0.034333844
CC(C)NC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.04931077
CC(C)NC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.04931077
CC(C)NC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.04931077
CC(C)NC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.04931077
CNC[C@@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.07476698
CNC[C@H]1CCN(C(C)C)[C@@H]1c1ccccc1C1CC1,0.07476698
CNC[C@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.07476698
CNC[C@@H]1CCN(C(C)C)[C@H]1c1ccccc1C1CC1,0.07476698
CC(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.16357912
CC(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.16357912
CC(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.16357912
CC(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.16357912
CC(C)CNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.12870654
CC(C)CNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.12870654
CC(C)CNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.12870654
CC(C)CNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.12870654
COCCN1CC[C@H](N)[C@H]1c1ccccc1C1CC1,0.046048813
COCCN1CC[C@H](N)[C@@H]1c1ccccc1C1CC1,0.046048813
COCCN1CC[C@@H](N)[C@@H]1c1ccccc1C1CC1,0.046048813
COCCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.046048813
CCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.07534751
CCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.07534751
CCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.07534751
CCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.07534751
CC(C)(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.06267329
CC(C)(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.06267329
CC(C)(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.06267329
CC(C)(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.06267329
CCCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.02115461
CCCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.02115461
CCCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.02115461
CCCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.02115461
CCN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.15231231
CCN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.15231231
CCOC(=O)c1cc(OCC)c(C2CCC2)c(C2CC2)c1,0.020253764
COCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.078205675
COCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.078205675
COCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.078205675
COCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.078205675
