SMILES,MMP9
COCCN1CC[C@@H](N)[C@H]1c1ccccc1C1CC1,0.16613525
CCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.1622045
CCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.1622045
CCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.1622045
CCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.1622045
CC(C)(C)NC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.17849366
CC(C)(C)NC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.17849366
CC(C)(C)NC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.17849366
CC(C)(C)NC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.17849366
CCCNC[C@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.11469808
CCCNC[C@@H]1CCN(C)[C@H]1c1ccccc1C1CC1,0.11469808
CCCNC[C@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.11469808
CCCNC[C@@H]1CCN(C)[C@@H]1c1ccccc1C1CC1,0.11469808
CCN[C@@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.020827265
CCN[C@H](c1ccccc1C1CCC1)C1C(C)(C)C1(C)C,0.020827265
CCOC(=O)c1cc(OCC)c(C2CCC2)c(C2CC2)c1,0.027915962
COCCNC[C@H]1CCO[C@@H]1c1ccccc1C1CC1,0.18462825
COCCNC[C@H]1CCO[C@H]1c1ccccc1C1CC1,0.18462825
COCCNC[C@@H]1CCO[C@H]1c1ccccc1C1CC1,0.18462825
COCCNC[C@@H]1CCO[C@@H]1c1ccccc1C1CC1,0.18462826
